what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143215286
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143397439
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1368143397504
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143402453
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143407167
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143408667
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143411658
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143411712
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143413443
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143415572
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143432533
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143432559
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143433820
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143436862
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143451751
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143451777
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143452902
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143453952
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143468820
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143468844
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143469894
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1368143472511
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1368143476232
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1368143478191
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1368143508935
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1368143519342
started,bundle,org.eclipse.mylyn.java.tasks,3.7.1.v20120425-0100,"org.eclipse.mylyn.java.tasks",1368143519512
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1368143521493
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368143522401
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143528519
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143553709
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1368143553979
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1368143554072
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368143554120
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1368143558221
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143569015
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143570973
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1368143571023
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368143578365
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143591439
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143605959
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1368143606000
started,bundle,org.eclipse.jdt.junit.core,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.core",1368143607417
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1368143608686
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1368143624357
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1368143624931
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143628039
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143631045
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1368143641070
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1368143653987
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1368143656285
opened,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1368143666871
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1368143666962
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.LogCatView",1368143670807
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1368143701543
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368143701654
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1368143712025
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143717452
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143718970
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1368143718982
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143719558
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143721152
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1368143726777
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143726793
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143741162
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368143741214
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1368143743780
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143745444
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143749515
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143763658
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143766180
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368143766213
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143768297
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143768452
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368143769830
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1368143773180
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1368143775746
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143775757
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143805211
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1368143814799
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1368143823517
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1368143825939
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143828167
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143836579
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143837430
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143839129
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368143839353
closed,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1368143839353
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1368143845951
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143849065
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368143850324
closed,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1368143850624
closed,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1368143850650
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143851556
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1368143851564
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1368143851564
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1368143855850
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143858684
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143879709
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.import",1368143879809
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1368143882739
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143887760
started,bundle,org.eclipse.wst.server.core,1.1.206.v20110110,"org.eclipse.wst.server.core",1368143890601
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143935118
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1368143944894
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1368143947065
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143949252
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143950391
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1368143950423
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143951004
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143951568
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1368143952995
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1368143955962
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143958826
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143958844
opened,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143958981
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1368143958982
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1368143960742
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143960971
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143961001
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143964715
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143965793
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368143965932
stopped,bundle,org.eclipse.mylyn.ide.ant,3.7.1.v20120425-0100,"org.eclipse.mylyn.ide.ant",1368143970202
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1368143970212
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.304.v201101251958,"org.eclipse.wst.xsd.ui",1368143970215
stopped,bundle,org.eclipse.emf.edit.ui,2.6.0.v20100914-1218,"org.eclipse.emf.edit.ui",1368143970217
stopped,bundle,org.eclipse.compare.win32,1.0.101.R36x_v20101103-0618,"org.eclipse.compare.win32",1368143970218
stopped,bundle,org.eclipse.wst.common.snippets,1.2.2.v201101130441,"org.eclipse.wst.common.snippets",1368143970219
stopped,bundle,org.eclipse.gef,3.6.2.v20110110-2020,"org.eclipse.gef",1368143970221
stopped,bundle,org.eclipse.emf.common.ui,2.6.0.v20100914-1218,"org.eclipse.emf.common.ui",1368143970222
stopped,bundle,org.eclipse.epp.mpc.ui,1.0.1.v20100826-2143,"org.eclipse.epp.mpc.ui",1368143970224
stopped,bundle,org.eclipse.m2e.discovery,1.1.0.20120530-0009,"org.eclipse.m2e.discovery",1368143970225
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1368143970227
stopped,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1368143970227
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.bugzilla.ui",1368143970227
stopped,bundle,org.eclipse.mylyn.context.tasks.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.context.tasks.ui",1368143970227
stopped,bundle,org.eclipse.mylyn.help.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.help.ui",1368143970228
stopped,bundle,org.eclipse.mylyn.java.tasks,3.7.1.v20120425-0100,"org.eclipse.mylyn.java.tasks",1368143970228
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.7.1.v20120425-0100,"org.eclipse.mylyn.tasks.bugs",1368143970228
stopped,bundle,com.intland.mercurialmylyn,1.1.0.v201210132300,"com.intland.mercurialmylyn",1368143970229
stopped,bundle,com.vectrace.MercurialEclipse,2.0.0.v201210091230,"com.vectrace.MercurialEclipse",1368143970229
stopped,bundle,org.eclipse.mylyn.team.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.team.ui",1368143970229
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.6.1.v20120425-0100,"org.eclipse.mylyn.wikitext.tasks.ui",1368143970230
stopped,bundle,org.codebeamer.eclipse.mylyn.ui,3.1.1.v201301241540,"org.codebeamer.eclipse.mylyn.ui",1368143970230
stopped,bundle,org.codebeamer.eclipse.mylyn.core,3.1.1.v201301241540,"org.codebeamer.eclipse.mylyn.core",1368143970266
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.tasks.ui",1368143970267
stopped,bundle,org.eclipse.equinox.p2.ui,2.0.0.v20100518,"org.eclipse.equinox.p2.ui",1368143970269
stopped,bundle,org.eclipse.equinox.security.ui,1.0.200.v20100503,"org.eclipse.equinox.security.ui",1368143970271
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1368143970272
stopped,bundle,org.eclipse.mylyn.java.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.java.ui",1368143970274
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,21.1.0.v201302060044-569685,"overlay.com.android.ide.eclipse.adt.overlay",1368143970275
stopped,bundle,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.adt",1368143970275
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1368143970275
stopped,bundle,org.eclipse.jsch.ui,1.1.300.I20100505-1245,"org.eclipse.jsch.ui",1368143970276
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1368143970276
stopped,bundle,org.eclipse.m2e.editor,1.1.0.20120530-0009,"org.eclipse.m2e.editor",1368143970316
stopped,bundle,org.eclipse.m2e.editor.xml,1.1.0.20120530-0009,"org.eclipse.m2e.editor.xml",1368143970316
stopped,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1368143970316
stopped,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1368143970334
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1368144000402
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1368144000405
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1368144000406
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1368144000407
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1368144000408
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1368144000410
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1368144000411
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1368144000412
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1368144000414
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1368144000415
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1368144000417
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1368144000419
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1368144000421
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1368144000422
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1368144000424
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1368144000425
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1368144000426
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1368144000428
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1368144000440
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1368144000441
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1368144000442
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1368144000443
